HTTP_CACHE_ENTRY_RELOAD_TIME,569
HTTP_ONSTART_SUSPEND_TOTAL_TIME,0
IMAGE_DECODE_TIME,84
JS_PRIVILEGED_PARSER_COMPILE_LAZY_AFTER_MS,0
MOZ_SQLITE_COOKIES_BLOCK_MAIN_THREAD_MS_V2,0
MOZ_SQLITE_COOKIES_OPEN_READAHEAD_MS,0
MOZ_SQLITE_COOKIES_SYNC_MS,3
MOZ_SQLITE_COOKIES_TIME_TO_BLOCK_MAIN_THREAD_MS,0
MOZ_SQLITE_OPEN_MS,0
MOZ_SQLITE_OTHER_SYNC_MAIN_THREAD_MS,3
MOZ_SQLITE_OTHER_SYNC_MS,3
MOZ_SQLITE_PLACES_SYNC_MAIN_THREAD_MS,3
MOZ_SQLITE_PLACES_SYNC_MS,3
MOZ_SQLITE_PLACES_WRITE_MS,0
MOZ_SQLITE_WEBAPPS_SYNC_MS,3
NETWORK_CACHE_METADATA_FIRST_READ_TIME_MS,0
NETWORK_CACHE_METADATA_SECOND_READ_TIME_MS,0
NETWORK_DISK_CACHE_SHUTDOWN_V2,0
NETWORK_DISK_CACHE_TRASHRENAME,0
NETWORK_RACE_CACHE_WITH_NETWORK_SAVED_TIME,0
OSFILE_WORKER_LAUNCH_MS,9
OSFILE_WORKER_READY_MS,26
OSFILE_WRITEATOMIC_JANK_MS,0
PAINT_BUILD_DISPLAYLIST_TIME,0
PAINT_RASTERIZE_TIME,0
PRCLOSE_TCP_BLOCKING_TIME_CONNECTIVITY_CHANGE,0
PRCLOSE_TCP_BLOCKING_TIME_SHUTDOWN,0
PRCONNECTCONTINUE_BLOCKING_TIME_CONNECTIVITY_CHANGE,0
PRCONNECT_BLOCKING_TIME_CONNECTIVITY_CHANGE,0
PREDICTOR_LEARN_WORK_TIME,0
PREDICTOR_PREDICT_TIME_TO_ACTION,0
PREDICTOR_PREDICT_TIME_TO_INACTION,21
PREDICTOR_PREDICT_WORK_TIME,0
PREDICTOR_WAIT_TIME,0
QM_REPOSITORIES_INITIALIZATION_TIME,0
SEARCH_SERVICE_COUNTRY_FETCH_TIME_MS,1156
SEARCH_SERVICE_INIT_MS,119
SSL_SUCCESFUL_CERT_VALIDATION_TIME_MOZILLAPKIX,3
SSL_TIME_UNTIL_READY,35
STS_POLL_BLOCK_TIME,0
TELEMETRY_MEMORY_REPORTER_MS,0
TELEMETRY_PENDING_CHECKING_OVER_QUOTA_MS,2
TELEMETRY_PENDING_EVICTING_OVER_QUOTA_MS,0
TRANSACTION_WAIT_TIME_HTTP,4
TRANSACTION_WAIT_TIME_SPDY,0
URLCLASSIFIER_CL_CHECK_TIME,0
URLCLASSIFIER_LOOKUP_TIME_2,0
URLCLASSIFIER_PS_CONSTRUCT_TIME,0
URLCLASSIFIER_PS_FALLOCATE_TIME,0
URLCLASSIFIER_SHUTDOWN_TIME,0
URLCLASSIFIER_VLPS_CONSTRUCT_TIME,1
URLCLASSIFIER_VLPS_FALLOCATE_TIME,0
WEBEXT_BACKGROUND_PAGE_LOAD_MS,440
WEBEXT_EXTENSION_STARTUP_MS,888
CONTENT_PAINT_TIME,2
CYCLE_COLLECTOR_TIME_BETWEEN,3
FX_REFRESH_DRIVER_CONTENT_FRAME_DELAY_MS,0
GFX_OMTP_PAINT_TIME,48
GFX_OMTP_PAINT_WAIT_TIME,3
HTTP_PAGE_CACHE_READ_TIME_V2,3
HTTP_PAGE_COMPLETE_LOAD_CACHED_V2,29
HTTP_PAGE_COMPLETE_LOAD_NET_V2,46
HTTP_PAGE_COMPLETE_LOAD_V2,77
HTTP_PAGE_DNS_ISSUE_TIME,7
HTTP_PAGE_DNS_LOOKUP_TIME,1
HTTP_PAGE_FIRST_SENT_TO_LAST_RECEIVED,57
HTTP_PAGE_OPEN_TO_FIRST_FROM_CACHE_V2,24
HTTP_PAGE_OPEN_TO_FIRST_RECEIVED,46
HTTP_PAGE_OPEN_TO_FIRST_SENT,8
HTTP_PAGE_TCP_CONNECTION_2,213
HTTP_PAGE_TLS_HANDSHAKE,197
HTTP_SUBITEM_FIRST_BYTE_LATENCY_TIME,3370
HTTP_SUBITEM_OPEN_LATENCY_TIME,2763
HTTP_SUB_CACHE_READ_TIME_V2,0
HTTP_SUB_COMPLETE_LOAD_CACHED_V2,24
HTTP_SUB_COMPLETE_LOAD_NET_V2,839
HTTP_SUB_COMPLETE_LOAD_V2,839
HTTP_SUB_DNS_ISSUE_TIME,839
HTTP_SUB_DNS_LOOKUP_TIME,0
HTTP_SUB_FIRST_SENT_TO_LAST_RECEIVED,20
HTTP_SUB_OPEN_TO_FIRST_FROM_CACHE_V2,24
HTTP_SUB_OPEN_TO_FIRST_RECEIVED,839
HTTP_SUB_OPEN_TO_FIRST_SENT,626
HTTP_SUB_TCP_CONNECTION_2,35
HTTP_SUB_TLS_HANDSHAKE,20
JS_WEB_PARSER_COMPILE_LAZY_AFTER_MS,57
PAINT_BUILD_LAYERS_TIME,0
TIME_TO_DOM_COMPLETE_MS,1111
TIME_TO_DOM_CONTENT_LOADED_END_MS,550
TIME_TO_DOM_INTERACTIVE_MS,791
TIME_TO_DOM_LOADING_MS,651
TIME_TO_LOAD_EVENT_END_MS,550
TIME_TO_NON_BLANK_PAINT_MS,1701
TIME_TO_RESPONSE_START_MS,158
TOTAL_CONTENT_PAGE_LOAD_TIME,446
timestamps.first_paint,1430
